2019-10-08 21:04:57,766 [ 158373]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.openapi.roots.impl.PushedFilePropertiesUpdaterImpl$3@4ca453c6 
2019-10-08 21:04:57,974 [ 158581]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ProjectResourceRepositoryRootListener$2@64adfbec 
2019-10-08 21:04:58,029 [ 158636]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@26822730 
2019-10-08 21:04:58,033 [ 158640]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 1ms; general responsiveness: ok; EDT responsiveness: ok 
2019-10-08 21:04:58,068 [ 158675]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 34ms; general responsiveness: ok; EDT responsiveness: ok 
2019-10-08 21:04:58,200 [ 158807]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2019-10-08 21:04:58,202 [ 158809]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/irfanhussainbhati/AndroidStudioProjects/MyApplication2' MyApplication2 
2019-10-08 21:05:17,783 [ 178390]   INFO - rationStore.ComponentStoreImpl - Saving appRegistry took 42 ms 
2019-10-08 21:05:17,820 [ 178427]   INFO - rationStore.ComponentStoreImpl - Saving Module: 'MyApplication2'FacetManager took 13 ms 
2019-10-08 21:05:17,847 [ 178454]   INFO - rationStore.ComponentStoreImpl - Saving Module: 'app'FacetManager took 17 ms 
2019-10-08 21:05:17,947 [ 178554]   INFO - rationStore.ComponentStoreImpl - Saving Project '/Users/irfanhussainbhati/AndroidStudioProjects/MyApplication2' MyApplication2Kotlin2JvmCompilerArguments took 26 ms, ProjectCodeStyleConfiguration took 15 ms, libraryTable took 27 ms 
2019-10-08 21:05:17,960 [ 178567]   INFO - mponents.impl.stores.StoreUtil - saveProjectsAndApp took 260 ms 
2019-10-08 21:05:31,181 [ 191788]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2019-10-08 21:05:31,299 [ 191906]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2019-10-08 21:05:31,300 [ 191907]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-10-08 21:05:31,301 [ 191908]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-10-08 21:05:31,337 [ 191944]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2019-10-08 21:05:31,342 [ 191949]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2019-10-08 21:05:31,346 [ 191953]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2019-10-08 21:05:31,529 [ 192136]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-10-08 21:05:51,274 [ain Thread]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2019-10-08 21:05:51,357 [.0_211-b12]   INFO -        #com.intellij.idea.Main - IDE: Android Studio (build #AI-183.6156.11.34.5522156, 02 May 2019 02:51) 
2019-10-08 21:05:51,357 [.0_211-b12]   INFO -        #com.intellij.idea.Main - OS: Mac OS X (10.15, x86_64) 
2019-10-08 21:05:51,358 [.0_211-b12]   INFO -        #com.intellij.idea.Main - JRE: 1.8.0_211-b12 (Oracle Corporation) 
2019-10-08 21:05:51,358 [.0_211-b12]   INFO -        #com.intellij.idea.Main - JVM: 25.211-b12 (Java HotSpot(TM) 64-Bit Server VM) 
2019-10-08 21:05:51,359 [.0_211-b12]   INFO -        #com.intellij.idea.Main - JVM Args: -Dapple.awt.fileDialogForDirectories=true -Dapple.laf.useScreenMenuBar=true -Didea.classpath.index.enabled=false -Didea.config.path=/Users/irfanhussainbhati/IdeaProjects/plugin/build/idea-sandbox/config -Didea.is.internal=true -Didea.platform.prefix=AndroidStudio -Didea.plugins.path=/Users/irfanhussainbhati/IdeaProjects/plugin/build/idea-sandbox/plugins -Didea.required.plugins.id=plugin.plugin -Didea.smooth.progress=false -Didea.system.path=/Users/irfanhussainbhati/IdeaProjects/plugin/build/idea-sandbox/system -Xms256m -Xmx512m -Dfile.encoding=UTF-8 -Duser.country=GB -Duser.language=en -Duser.variant -ea 
2019-10-08 21:05:51,360 [.0_211-b12]   INFO -        #com.intellij.idea.Main - ext: /Library/Java/JavaVirtualMachines/jdk1.8.0_211.jdk/Contents/Home/jre/lib/ext: [sunec.jar, nashorn.jar, cldrdata.jar, jfxrt.jar, dnsns.jar, localedata.jar, sunjce_provider.jar, meta-index, sunpkcs11.jar, jaccess.jar, zipfs.jar] 
2019-10-08 21:05:51,360 [.0_211-b12]   INFO -        #com.intellij.idea.Main - ext: /System/Library/Java/Extensions: [MRJToolkit.jar] 
2019-10-08 21:05:51,361 [.0_211-b12]   INFO -        #com.intellij.idea.Main - charsets: JNU=UTF-8 file=UTF-8 
2019-10-08 21:05:51,714 [.0_211-b12]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 353 ms 
2019-10-08 21:05:51,795 [.0_211-b12]   INFO -        #com.intellij.idea.Main - initializing environment 
2019-10-08 21:05:51,802 [d thread 1]   INFO - .intellij.util.EnvironmentUtil - loading shell env: /bin/zsh -l -i -c '/Applications/Android Studio.app/Contents/bin/printenv.py' '/private/var/folders/nh/61rx658x19v0_cksqrx490t40000gn/T/intellij-shell-env.tmp' 
2019-10-08 21:05:52,337 [d thread 1]   INFO - .intellij.util.EnvironmentUtil - shell environment loaded (19 vars) 
2019-10-08 21:05:52,590 [.0_211-b12]   INFO -     #com.intellij.util.ui.JBUI - User scale factor: 1.0 
2019-10-08 21:05:52,784 [.0_211-b12]   INFO -     #com.intellij.util.ui.JBUI - System scale factor: 2.0 (JRE-managed HiDPI) 
2019-10-08 21:05:57,734 [entQueue-0]   INFO - .intellij.idea.IdeaApplication - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@8a91f41[Running, parallelism = 3, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@34da0b67 
2019-10-08 21:05:59,608 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor duplicates-groovy.xml 
2019-10-08 21:06:00,365 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - Plugin 'Plugin display name here' can't be loaded because: Plugin since-build or until-build don't match this product's build number 
2019-10-08 21:06:00,951 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - 40 plugins initialized in 2475 ms 
2019-10-08 21:06:00,952 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: Android APK Support (1.0), Android Games (1.0), Android NDK Support (1.0), Android Support (10.3.4.1), App Links Assistant (0.1), CVS Integration (11), Copyright (8.1), Coverage (183.6156.11.34.5522156), EditorConfig (183.6156.11.34.5522156), Firebase App Indexing (0.1), Firebase Services (0.1), Firebase Testing (1.0), Git Integration (8.1), GitHub (183.6156.11.34.5522156), Google Cloud Tools Core (0.2.8), Google Cloud Tools For Android Studio (0.2.8), Google Developers Samples (0.3.1), Google Login (1.0), Google Services (0.1), Gradle (183.6156.11.34.5522156), Groovy (9.0), I18n for Java (183.6156.11.34.5522156), IDEA CORE (183.6156.11.34.5522156), IntelliJ Configuration Script (183.6156.11.34.5522156), IntelliLang (8.0), JUnit (1.0), Java Bytecode Decompiler (183.6156.11.34.5522156), Java Stream Debugger (183.6156.11.34.5522156), Kotlin (1.3.31-release-Studio3.4-1), Mercurial Integration (10.0), Properties Support (183.6156.11.34.5522156), Settings Repository (183.6156.11.34.5522156), Smali Support (1.0), Subversion Integration (1.1), Task Management (1.0), Terminal (0.1), Test Recorder (1.0), TestNG-J (8.0), YAML (183.6156.11.34.5522156) 
2019-10-08 21:06:00,952 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - Disabled plugins: Plugin display name here (1.0-SNAPSHOT) 
2019-10-08 21:06:04,921 [entQueue-0]   INFO - pi.util.registry.RegistryState - Registry values changed by user: 
2019-10-08 21:06:04,921 [entQueue-0]   INFO - pi.util.registry.RegistryState -   java.completion.argument.hints.internal = false 
2019-10-08 21:06:04,953 [entQueue-0]   INFO - pi.util.registry.RegistryState - Experimental features enabled for user: inline.browse.button 
2019-10-08 21:06:05,029 [entQueue-0]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=435; buffer=10; max=435 
2019-10-08 21:06:05,073 [entQueue-0]   INFO - ellij.vfs.persistent.FSRecords - Filesystem storage is corrupted or does not exist. [Re]Building. Reason: FS repository version mismatch 
2019-10-08 21:06:05,084 [entQueue-0]   INFO - ellij.vfs.persistent.FSRecords - Marking VFS as corrupted: '/Users/irfanhussainbhati/IdeaProjects/plugin/build/idea-sandbox/system/caches/names.dat' does not exist 
2019-10-08 21:06:05,117 [entQueue-0]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: /Applications/Android Studio.app/Contents/bin/fsnotifier 
2019-10-08 21:06:05,163 [entQueue-0]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2019-10-08 21:06:06,801 [entQueue-0]   INFO - .history.utils.LocalHistoryLog - FS has been rebuild, rebuilding local history... 
2019-10-08 21:06:07,724 [.0_211-b12]   INFO - j.ide.ui.OptionsTopHitProvider - 235 ms spent to cache options in application 
2019-10-08 21:06:07,725 [.0_211-b12]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.OptionsTopHitProvider$Activity took 235 ms 
2019-10-08 21:06:08,265 [entQueue-0]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2019-10-08 21:06:08,312 [d thread 3]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63343 
2019-10-08 21:06:08,642 [entQueue-0]   INFO - m.intellij.ui.mac.touchbar.NST - touchbar-server isn't running, skip nst loading 
2019-10-08 21:06:08,661 [entQueue-0]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2019-10-08 21:06:09,413 [entQueue-0]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:584, number of extensions:43 
2019-10-08 21:06:09,457 [entQueue-0]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:42 
2019-10-08 21:06:09,547 [entQueue-0]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:82, number of extensions:50 
2019-10-08 21:06:09,548 [entQueue-0]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:0 
2019-10-08 21:06:09,997 [cture Pool]   INFO - stubs.SerializationManagerImpl - Name storage is repaired 
2019-10-08 21:06:10,616 [entQueue-0]   INFO - ellij.project.impl.ProjectImpl - 19 project components initialized in 804 ms 
2019-10-08 21:06:11,446 [entQueue-0]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-10-08 21:06:11,470 [cture Pool]   INFO - ij.psi.stubs.StubUpdatingIndex - Following new file types will be indexed:kotlin_builtins,Groovy,KJSM,GDBCommands,DGM File Type,JAVA,HTML,KNM,CLASS,Kotlin,Properties,LLDBCommands,XML 
2019-10-08 21:06:12,703 [cture Pool]   INFO - pl$FileIndexDataInitialization - Initialization done:3243 
2019-10-08 21:06:12,938 [cture Pool]   INFO - exImpl$StubIndexInitialization - Initialization done:235 
2019-10-08 21:06:18,558 [.0_211-b12]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 10831 ms 
2019-10-08 21:06:19,298 [entQueue-0]   INFO - plication.impl.ApplicationImpl - 85 application components initialized in 20834ms 
2019-10-08 21:06:19,549 [entQueue-0]   INFO - .intellij.idea.IdeaApplication - App initialization took 31713 ms 
2019-10-08 21:06:19,550 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 1371 classes 
2019-10-08 21:06:19,550 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 749 classes 
2019-10-08 21:06:19,550 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 404 classes 
2019-10-08 21:06:19,550 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.debugger.streams loaded 129 classes 
2019-10-08 21:06:19,550 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - CVS loaded 79 classes 
2019-10-08 21:06:19,550 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 59 classes 
2019-10-08 21:06:19,550 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 53 classes 
2019-10-08 21:06:19,550 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 43 classes 
2019-10-08 21:06:19,550 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 43 classes 
2019-10-08 21:06:19,550 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 36 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 36 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 36 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.editorconfig.editorconfigjetbrains loaded 35 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 27 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.android.tools.apk loaded 26 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 17 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - JUnit loaded 16 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.android.tools.ndk loaded 14 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - TestNG-J loaded 14 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.gct.core loaded 9 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.gct loaded 9 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 7 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.gct.login loaded 6 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 5 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 5 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.terminal loaded 4 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 4 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 3 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.cluestick.studioclient loaded 2 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.gct.test.recorder loaded 1 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.urlassistant loaded 1 classes 
2019-10-08 21:06:19,551 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.services.firebase loaded 1 classes 
2019-10-08 21:06:20,182 [.0_211-b12]   INFO - dk.ClangTidyInspectionProvider - The clang-tidy inspection is disabled. 
2019-10-08 21:06:20,844 [entQueue-0]   WARN - j.ui.mac.MacMainFrameDecorator - no url bundle present. 
To use platform protocol handler to open external links specify required protocols in the mac app layout section of the build file
Example: args.urlSchemes = ["your-protocol"] will handle following links: your-protocol://open?file=file&line=line 
2019-10-08 21:06:23,162 [d thread 3]   INFO - icReportIdePerformanceListener - uiFreezeFinished: duration = 15 seconds 
2019-10-08 21:06:28,283 [.0_211-b12]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.search.SearchableOptionPreloader took 9719 ms 
2019-10-08 21:06:28,684 [d thread 4]   INFO - ellij.project.impl.ProjectImpl - 159 project components initialized in 6697 ms 
2019-10-08 21:06:31,992 [.0_211-b12]   INFO - .openapi.application.Preloader - com.intellij.codeInsight.completion.CompletionPreloader took 3708 ms 
2019-10-08 21:06:32,004 [.0_211-b12]   INFO - .openapi.application.Preloader - com.intellij.ide.actions.GotoClassPresentationUpdater took 11 ms 
2019-10-08 21:06:34,820 [d thread 4]   INFO - le.impl.ModuleManagerComponent - 2 module(s) loaded in 6108 ms 
2019-10-08 21:06:36,946 [d thread 4]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2019-10-08 21:06:41,290 [d thread 5]   INFO - icReportIdePerformanceListener - uiFreezeStarted 
2019-10-08 21:06:43,762 [entQueue-0]   INFO - idea.project.IndexingSuspender - Subscribing project 'Project '/Users/irfanhussainbhati/AndroidStudioProjects/MyApplication2' MyApplication2' to indexing suspender events (com.android.tools.idea.project.IndexingSuspender@13b95615) 
2019-10-08 21:06:46,206 [d thread 6]   INFO - ntellij.internal.IconsLoadTime - IMG load time: ide_startup=320.20ms, average=8.43ms, median=7.78ms; number of icons: 38 
2019-10-08 21:06:46,206 [d thread 6]   INFO - ntellij.internal.IconsLoadTime - SVG load time: ide_startup=1262.50ms, average=23.38ms, median=12.51ms; number of icons: 54 
2019-10-08 21:06:46,417 [d thread 6]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 16 millis 
2019-10-08 21:06:46,438 [d thread 6]   INFO - tartup.impl.StartupManagerImpl - ExternalSystemStartupActivity run in 203ms under project opening modal progress 
2019-10-08 21:06:46,506 [d thread 3]   INFO - icReportIdePerformanceListener - uiFreezeFinished: duration = 11 seconds 
2019-10-08 21:06:46,661 [d thread 4]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@17b6fa48 
2019-10-08 21:06:46,677 [d thread 3]   INFO - icReportIdePerformanceListener - Freeze report saved: /Users/irfanhussainbhati/IdeaProjects/plugin/build/idea-sandbox/system/log/threadDumps-freeze-20191008-210635-AI-183.6156.11.34.5522156-11sec/diagnosticReport-hotPathStackTrace.txt 
2019-10-08 21:06:46,679 [d thread 3]   INFO - icReportIdePerformanceListener - Freeze report saved: /Users/irfanhussainbhati/IdeaProjects/plugin/build/idea-sandbox/system/log/threadDumps-freeze-20191008-210635-AI-183.6156.11.34.5522156-11sec/diagnosticReport-profileDiagnostics.txt 
2019-10-08 21:06:46,683 [d thread 3]   INFO - icReportIdePerformanceListener - Freeze report saved: /Users/irfanhussainbhati/IdeaProjects/plugin/build/idea-sandbox/system/log/threadDumps-freeze-20191008-210635-AI-183.6156.11.34.5522156-11sec/diagnosticReport-memoryUseDiagnostics.txt 
2019-10-08 21:06:46,704 [d thread 3]   INFO - icReportIdePerformanceListener - Freeze report saved: /Users/irfanhussainbhati/IdeaProjects/plugin/build/idea-sandbox/system/log/threadDumps-freeze-20191008-210635-AI-183.6156.11.34.5522156-11sec/diagnosticReport-actionsDiagnostics.txt 
2019-10-08 21:06:46,749 [d thread 4]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 75ms; general responsiveness: ok; EDT responsiveness: 1/1 sluggish 
2019-10-08 21:06:47,195 [d thread 6]   INFO - tartup.impl.StartupManagerImpl - CreateKotlinSdkActivity run in 667ms under project opening modal progress 
2019-10-08 21:06:47,330 [d thread 6]   INFO - tartup.impl.StartupManagerImpl - WhatsNewStartupActivity run in 135ms under project opening modal progress 
2019-10-08 21:06:47,512 [d thread 6]   INFO - tartup.impl.StartupManagerImpl - OCInitialTablesBuildingActivity run in 181ms under project opening modal progress 
2019-10-08 21:06:47,569 [d thread 6]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 1435ms; general responsiveness: ok; EDT responsiveness: 1/1 sluggish 
2019-10-08 21:06:49,758 [entQueue-0]   INFO - j.ide.ui.OptionsTopHitProvider - 1459 ms spent on EDT to cache options in application 
2019-10-08 21:06:49,953 [entQueue-0]   INFO - tartup.impl.StartupManagerImpl - /Users/irfanhussainbhati/AndroidStudioProjects/MyApplication2/.idea case-sensitivity: expected=false actual=false 
2019-10-08 21:06:49,970 [d thread 5]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 28603 ms 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 2029 classes 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 1645 classes 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 511 classes 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.debugger.streams loaded 129 classes 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 114 classes 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 99 classes 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 80 classes 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - CVS loaded 79 classes 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 60 classes 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 55 classes 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.editorconfig.editorconfigjetbrains loaded 53 classes 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.android.tools.ndk loaded 51 classes 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 51 classes 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.gct.core loaded 46 classes 
2019-10-08 21:06:50,331 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 45 classes 
2019-10-08 21:06:50,332 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.android.tools.apk loaded 39 classes 
2019-10-08 21:06:50,332 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 38 classes 
2019-10-08 21:06:50,332 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 37 classes 
2019-10-08 21:06:50,332 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 29 classes 
2019-10-08 21:06:50,332 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 28 classes 
2019-10-08 21:06:50,332 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - JUnit loaded 28 classes 
2019-10-08 21:06:50,332 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.gct.login loaded 20 classes 
2019-10-08 21:06:50,332 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.terminal loaded 15 classes 
2019-10-08 21:06:50,332 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - TestNG-J loaded 15 classes 
2019-10-08 21:06:50,332 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.gct loaded 14 classes 
2019-10-08 21:06:50,332 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 7 classes 
2019-10-08 21:06:50,339 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 6 classes 
2019-10-08 21:06:50,339 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2019-10-08 21:06:50,339 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.gct.testing loaded 4 classes 
2019-10-08 21:06:50,339 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 4 classes 
2019-10-08 21:06:50,339 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.cluestick.studioclient loaded 2 classes 
2019-10-08 21:06:50,339 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.urlassistant loaded 2 classes 
2019-10-08 21:06:50,339 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.services.firebase loaded 2 classes 
2019-10-08 21:06:50,340 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.gct.test.recorder loaded 1 classes 
2019-10-08 21:06:50,340 [entQueue-0]   INFO - llij.ide.plugins.PluginManager - com.google.services loaded 1 classes 
2019-10-08 21:07:25,143 [d thread 4]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 38389ms; general responsiveness: 1/38 sluggish; EDT responsiveness: 1/38 sluggish, 1/38 very slow 
2019-10-08 21:07:25,218 [d thread 4]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 65913 files to update 
2019-10-08 21:08:17,244 [Queue Pool]   INFO - ellij.vfs.persistent.FSRecords - Contents:16384 of 194485525, reuses:212 of 101700 for 1637 
2019-10-08 21:09:09,019 [ice Thread]   INFO - .openapi.util.LowMemoryWatcher - Low memory signal received: afterGc=false 
2019-10-08 21:09:31,304 [d thread 4]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 126086ms; general responsiveness: 1/125 sluggish, 3/125 very slow; EDT responsiveness: ok 
2019-10-08 21:09:31,308 [d thread 4]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2019-10-08 21:09:31,309 [d thread 4]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.jetbrains.cidr.lang.symbols.symtable.OCSymbolTablesBuildingActivity$2@129ec665 
2019-10-08 21:09:31,327 [d thread 4]   INFO -       #com.jetbrains.cidr.lang - Clearing symbols finished in 14 ms 
2019-10-08 21:09:31,351 [d thread 4]   INFO -       #com.jetbrains.cidr.lang - Building symbols in FAST mode, 0 source files from total 0 project files 
2019-10-08 21:09:32,015 [d thread 4]   INFO -       #com.jetbrains.cidr.lang - Loading symbols finished in 688 ms 
2019-10-08 21:09:32,030 [d thread 4]   INFO -       #com.jetbrains.cidr.lang - Loading Header Maps finished in 13 ms 
2019-10-08 21:09:32,070 [d thread 4]   INFO -       #com.jetbrains.cidr.lang - Loading Module Maps finished in 37 ms 
2019-10-08 21:09:32,076 [d thread 4]   INFO -       #com.jetbrains.cidr.lang - Saving Module Maps finished in 1 ms 
2019-10-08 21:09:32,077 [d thread 4]   INFO -       #com.jetbrains.cidr.lang - Loaded 0 tables for 0 files (0 project files) 
2019-10-08 21:09:32,077 [d thread 4]   INFO -       #com.jetbrains.cidr.lang - Building symbols for 0 source files 
2019-10-08 21:09:32,088 [d thread 4]   INFO -       #com.jetbrains.cidr.lang - Building symbols for 0 unused headers 
